type,area_name,lat,lon,price_per_sqft,is_commercial,wealth_index
residential,DHA Town Phase 9,31.44330903,74.43110685,36.111111111111114,False,36.111111111111114
residential,DHA Phase 8 Ex AA (Air Avenue),31.51195,74.4414,57.77777777777778,False,57.77777777777778
residential,DHA Town Phase 9,31.44312444,74.43114875,35.55555555555556,False,35.55555555555556
residential,DHA Phase 8 - Ex Park View,31.518671,74.439915,66.66666666666667,False,66.66666666666667
residential,DHA Phase 6,31.46394779,74.44779783,62.22222222222222,False,62.22222222222222
residential,DHA Phase 7,31.48173602,74.47948689,60.888888888888886,False,60.888888888888886
residential,DHA Town Phase 9,31.43578568,74.44584791,57.77777777777778,False,57.77777777777778
residential,DHA Town Phase 9,31.440751,74.434606,60.44444444444444,False,60.44444444444444
residential,DHA Town Phase 9,31.44385029,74.43154618,53.333333333333336,False,53.333333333333336
residential,DHA Town Phase 9,31.4408039,74.4298463,58.666666666666664,False,58.666666666666664
residential,DHA Town Phase 9,31.44348755,74.43180423,56.888888888888886,False,56.888888888888886
residential,DHA Town Phase 9,31.44630279,74.43195818,56.888888888888886,False,56.888888888888886
residential,DHA Phase 7,31.4844125,74.4800781,61.55555555555556,False,61.55555555555556
residential,DHA Town Phase 9,31.44492251,74.43282347,51.55555555555556,False,51.55555555555556
residential,DHA Town Phase 9,31.44330903,74.43110685,36.111111111111114,False,36.111111111111114
residential,DHA Phase 8 Ex AA (Air Avenue),31.51195,74.4414,57.77777777777778,False,57.77777777777778
residential,DHA Town Phase 9,31.44312444,74.43114875,35.55555555555556,False,35.55555555555556
residential,DHA Phase 8 - Ex Park View,31.518671,74.439915,66.66666666666667,False,66.66666666666667
residential,DHA Town Phase 9,31.44551742,74.43094805,62.22222222222222,False,62.22222222222222
residential,DHA Town Phase 9,31.44530905,74.42986231,56.0,False,56.0
residential,DHA Town Phase 9,31.44488588,74.42942698,53.333333333333336,False,53.333333333333336
residential,DHA Town Phase 9,31.44494162,74.43252668,55.111111111111114,False,55.111111111111114
residential,DHA Town Phase 9,31.44483881,74.43103712,58.666666666666664,False,58.666666666666664
residential,DHA Town Phase 9,31.44580123,74.43229393,55.111111111111114,False,55.111111111111114
residential,DHA Town Phase 9,31.44468915,74.43131443,56.888888888888886,False,56.888888888888886
residential,DHA Town Phase 9,31.44458398,74.43106898,59.55555555555556,False,59.55555555555556
residential,DHA Town Phase 9,31.44369122,74.4340251,65.77777777777777,False,65.77777777777777
residential,DHA Town Phase 9,31.44509185,74.43064015,55.111111111111114,False,55.111111111111114
residential,DHA Town Phase 9,31.44330903,74.43110685,36.111111111111114,False,36.111111111111114
residential,DHA Phase 8 Ex AA (Air Avenue),31.51195,74.4414,57.77777777777778,False,57.77777777777778
residential,DHA Town Phase 9,31.44312444,74.43114875,35.55555555555556,False,35.55555555555556
residential,DHA Phase 8 - Ex Park View,31.518671,74.439915,66.66666666666667,False,66.66666666666667
residential,DHA Town Phase 9,31.44574823,74.43201881,57.77777777777778,False,57.77777777777778
residential,DHA Phase 6,31.47774848,74.45547857,64.88888888888889,False,64.88888888888889
residential,DHA Phase 6,31.4907653,74.47420539,61.77777777777778,False,61.77777777777778
residential,DHA Phase 6,31.48120243,74.47026624,63.111111111111114,False,63.111111111111114
residential,DHA Phase 6,31.4807795,74.46688255,63.55555555555556,False,63.55555555555556
residential,DHA Phase 6,31.46980577,74.46468782,64.88888888888889,False,64.88888888888889
residential,DHA Phase 7,31.48249022,74.47876964,63.111111111111114,False,63.111111111111114
residential,DHA Phase 5,31.46626618,74.42209791,64.0,False,64.0
residential,DHA Phase 4,31.46620853,74.38579503,67.77777777777777,False,67.77777777777777
residential,DHA Phase 2,31.47236598,74.39518399,65.33333333333333,False,65.33333333333333
residential,DHA Town Phase 9,31.44330903,74.43110685,36.111111111111114,False,36.111111111111114
residential,DHA Phase 8 Ex AA (Air Avenue),31.51195,74.4414,57.77777777777778,False,57.77777777777778
residential,DHA Town Phase 9,31.44312444,74.43114875,35.55555555555556,False,35.55555555555556
residential,DHA Phase 8 - Ex Park View,31.518671,74.439915,66.66666666666667,False,66.66666666666667
residential,DHA Phase 2,31.47763005,74.40434065,65.55555555555556,False,65.55555555555556
residential,Gulberg 3,31.51117367,74.35629286,73.33333333333333,False,73.33333333333333
residential,DHA Phase 4,31.46060955,74.39024706,78.66666666666667,False,78.66666666666667
residential,DHA Phase 6,31.45642298,74.44915305,70.22222222222223,False,70.22222222222223
residential,DHA Phase 5,31.46672239,74.39386349,66.66666666666667,False,66.66666666666667
residential,DHA Phase 6,31.44381946,74.44162074,69.33333333333333,False,69.33333333333333
residential,DHA Phase 4,31.45662075,74.39106289,67.77777777777777,False,67.77777777777777
residential,DHA Town Phase 9,31.44554158,74.44150705,78.22222222222223,False,78.22222222222223
residential,DHA Town Phase 9,31.44542318,74.44395128,76.44444444444444,False,76.44444444444444
residential,DHA Phase 5,31.4627625,74.4073594,69.11111111111111,False,69.11111111111111
residential,DHA Town Phase 9,31.44330903,74.43110685,36.111111111111114,False,36.111111111111114
residential,DHA Phase 8 Ex AA (Air Avenue),31.51195,74.4414,57.77777777777778,False,57.77777777777778
residential,DHA Town Phase 9,31.44312444,74.43114875,35.55555555555556,False,35.55555555555556
residential,DHA Phase 8 - Ex Park View,31.518671,74.439915,66.66666666666667,False,66.66666666666667
residential,DHA Phase 6,31.44538338,74.44422835,68.44444444444444,False,68.44444444444444
residential,Gulberg 3,31.51140949,74.35594618,166.66666666666666,False,166.66666666666666
residential,Gulberg 3,31.50301814,74.35621541,75.55555555555556,False,75.55555555555556
residential,Gulberg 3,31.50301814,74.35621541,75.55555555555556,False,75.55555555555556
residential,Gulberg 3,31.50301814,74.35621541,75.55555555555556,False,75.55555555555556
residential,Gulberg 3,31.50301814,74.35621541,75.55555555555556,False,75.55555555555556
residential,Gulberg 2,31.51687449,74.35726047,88.88888888888889,False,88.88888888888889
residential,Gulberg 3,31.51172133,74.35588919,40.0,False,40.0
residential,Gulberg 3,31.51435726,74.35607694,71.11111111111111,False,71.11111111111111
residential,Gulberg 3,31.51445215,74.35603067,68.88888888888889,False,68.88888888888889
residential,DHA Town Phase 9,31.44330903,74.43110685,36.111111111111114,False,36.111111111111114
residential,DHA Phase 8 Ex AA (Air Avenue),31.51195,74.4414,57.77777777777778,False,57.77777777777778
residential,DHA Town Phase 9,31.44312444,74.43114875,35.55555555555556,False,35.55555555555556
residential,DHA Phase 8 - Ex Park View,31.518671,74.439915,66.66666666666667,False,66.66666666666667
residential,Gulberg 3,31.51501122,74.35577989,71.11111111111111,False,71.11111111111111
residential,Gulberg 3,31.50302786,74.35229033,75.55555555555556,False,75.55555555555556
residential,Gulberg 3,31.50455577,74.35579799,27.77777777777778,False,27.77777777777778
residential,Gulberg 3,31.50455577,74.35579799,27.77777777777778,False,27.77777777777778
residential,Gulberg 3,31.50455577,74.35579799,27.77777777777778,False,27.77777777777778
residential,Gulberg 3,31.51420891,74.35594048,75.55555555555556,False,75.55555555555556
residential,Gulberg 3,31.51420891,74.35594048,75.55555555555556,False,75.55555555555556
residential,Gulberg 3,31.50898243,74.35566422,83.33333333333333,False,83.33333333333333
residential,Gulberg 3,31.51141549,74.35568802,37.77777777777778,False,37.77777777777778
residential,Gulberg 3,31.51145236,74.35599715,72.0,False,72.0
residential,DHA Town Phase 9,31.44330903,74.43110685,36.111111111111114,False,36.111111111111114
residential,DHA Phase 8 Ex AA (Air Avenue),31.51195,74.4414,57.77777777777778,False,57.77777777777778
residential,DHA Town Phase 9,31.44312444,74.43114875,35.55555555555556,False,35.55555555555556
residential,DHA Phase 8 - Ex Park View,31.518671,74.439915,66.66666666666667,False,66.66666666666667
residential,Gulberg 3,31.51168646,74.35618088,75.55555555555556,False,75.55555555555556
residential,Gulberg 3,31.51115223,74.35643602,66.66666666666667,False,66.66666666666667
residential,Gulberg 3,31.51151582,74.35587443,75.55555555555556,False,75.55555555555556
residential,Model Colony,31.49962119,74.34897747,27.77777777777778,False,27.77777777777778
residential,Gulberg 3,31.51001203,74.35636126,80.0,False,80.0
residential,Gulberg 3,31.51008806,74.35634147,71.11111111111111,False,71.11111111111111
residential,Gulberg 3,31.51156727,74.35606319,71.11111111111111,False,71.11111111111111
residential,Gulberg 3,31.51425579,74.35570545,68.88888888888889,False,68.88888888888889
residential,Gulberg 3,31.51167103,74.35637467,75.55555555555556,False,75.55555555555556
residential,Gulberg 3,31.51416947,74.35604375,75.55555555555556,False,75.55555555555556
residential,DHA Town Phase 9,31.44330903,74.43110685,36.111111111111114,False,36.111111111111114
residential,DHA Phase 8 Ex AA (Air Avenue),31.51195,74.4414,57.77777777777778,False,57.77777777777778
residential,DHA Town Phase 9,31.44312444,74.43114875,35.55555555555556,False,35.55555555555556
residential,DHA Phase 8 - Ex Park View,31.518671,74.439915,66.66666666666667,False,66.66666666666667
residential,Gulberg 3,31.51424979,74.35610477,75.55555555555556,False,75.55555555555556
residential,Gulberg 3,31.51145236,74.35597334,75.55555555555556,False,75.55555555555556
residential,Gulberg 3,31.51445701,74.35608197,73.33333333333333,False,73.33333333333333
residential,Airport Road,31.503473,74.409724,44.44444444444444,False,44.44444444444444
residential,DHA Phase 8,31.48528519,74.4553411,26.666666666666668,False,26.666666666666668
residential,DHA Phase 7,31.48048815,74.49690326,18.88888888888889,False,18.88888888888889
residential,Gulberg 3,31.51449074,74.35615774,37.77777777777778,False,37.77777777777778
residential,Gulberg 3,31.51430352,74.35553916,78.88888888888889,False,78.88888888888889
residential,Gulberg 3,31.51441242,74.35639143,35.55555555555556,False,35.55555555555556
residential,Gulberg 3,31.51410973,74.35610879,37.77777777777778,False,37.77777777777778
residential,DHA Town Phase 9,31.44330903,74.43110685,36.111111111111114,False,36.111111111111114
residential,DHA Phase 8 Ex AA (Air Avenue),31.51195,74.4414,57.77777777777778,False,57.77777777777778
residential,DHA Town Phase 9,31.44312444,74.43114875,35.55555555555556,False,35.55555555555556
residential,DHA Phase 8 - Ex Park View,31.518671,74.439915,66.66666666666667,False,66.66666666666667
residential,Pak Arab Housing Scheme,31.43269201,74.34976403,75.55555555555556,False,75.55555555555556
residential,Formanites Housing Scheme,31.44294182,74.41297933,37.03703703703704,False,37.03703703703704
residential,Johar Town Phase 2 - Block H3,31.47436479,74.26648948,47.22222222222222,False,47.22222222222222
residential,Pak Arab Housing Scheme,31.43382943,74.34949044,66.66666666666667,False,66.66666666666667
residential,Pak Arab Housing Scheme,31.43353106,74.34834413,48.888888888888886,False,48.888888888888886
residential,Pak Arab Housing Scheme,31.43307592,74.34999537,60.44444444444444,False,60.44444444444444
residential,Pak Arab Housing Scheme,31.43252265,74.34877027,48.888888888888886,False,48.888888888888886
residential,Divine Gardens,31.50045879,74.41358954,57.77777777777778,False,57.77777777777778
residential,Wapda Town Phase 1,31.42535,74.26091,20.0,False,20.0
residential,Gulberg 3,31.51443729,74.3561212,75.55555555555556,False,75.55555555555556
residential,DHA Town Phase 9,31.44330903,74.43110685,36.111111111111114,False,36.111111111111114
residential,DHA Phase 8 Ex AA (Air Avenue),31.51195,74.4414,57.77777777777778,False,57.77777777777778
residential,DHA Town Phase 9,31.44312444,74.43114875,35.55555555555556,False,35.55555555555556
residential,DHA Phase 8 - Ex Park View,31.518671,74.439915,66.66666666666667,False,66.66666666666667
residential,Wapda Town Phase 1,31.42448,74.26253,24.88888888888889,False,24.88888888888889
residential,Gulberg 3,31.51079866,74.3560119,82.22222222222223,False,82.22222222222223
residential,Wapda Town Phase 1,31.4323,74.25861,26.666666666666668,False,26.666666666666668
residential,Gulberg 3,31.51140691,74.35665127,27.77777777777778,False,27.77777777777778
residential,Gulberg 3,31.51148666,74.35584895,82.22222222222223,False,82.22222222222223
residential,Gulberg 3,31.51169961,74.35609303,75.55555555555556,False,75.55555555555556
residential,Gulberg 3,31.51091213,74.35604811,68.88888888888889,False,68.88888888888889
residential,Gulberg 3,31.51136004,74.3568702,22.22222222222222,False,22.22222222222222
residential,Gulberg 3,31.51197287,74.35597837,86.66666666666667,False,86.66666666666667
residential,Gulberg 3,31.51125256,74.35699392,80.0,False,80.0
residential,DHA Town Phase 9,31.44330903,74.43110685,36.111111111111114,False,36.111111111111114
residential,DHA Phase 8 Ex AA (Air Avenue),31.51195,74.4414,57.77777777777778,False,57.77777777777778
residential,DHA Town Phase 9,31.44312444,74.43114875,35.55555555555556,False,35.55555555555556
residential,DHA Phase 8 - Ex Park View,31.518671,74.439915,66.66666666666667,False,66.66666666666667
residential,Gulberg 3,31.51409916,74.35731042,33.333333333333336,False,33.333333333333336
residential,Gulberg 3,31.51195686,74.35588885,75.55555555555556,False,75.55555555555556
